Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
Txn_8587529,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-07-09
Txn_6945985,Tea,3,1.5,4.5,Digital Wallet,In-Store,2023-02-13
Txn_4117627,Cake,3,3.0,9.0,Credit Card,In-Store,2023-06-22
Txn_9061106,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-11-04
Txn_2381411,Coffee,5,2.0,10.0,Cash,In-Store,2023-07-30
Txn_9178545,Juice,4,3.0,12.0,Cash,In-Store,2023-01-24
Txn_8535886,Tea,5,1.5,7.5,Credit Card,In-Store,2023-05-13
Txn_6926855,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-01-12
Txn_9869593,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-10-03
Txn_5332773,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-05-04
Txn_7508715,Smoothie,2,4.0,8.0,Cash,In-Store,2023-12-11
Txn_9728789,Cookie,3,1.0,3.0,Cash,In-Store,2023-03-29
Txn_8061866,Salad,4,5.0,20.0,Cash,Takeaway,2023-12-13
Txn_8627017,Tea,4,1.5,6.0,Cash,In-Store,2023-01-28
Txn_4096757,Salad,5,5.0,25.0,Credit Card,In-Store,2023-07-20
Txn_2890321,Tea,3,1.5,4.5,Cash,In-Store,2023-06-13
Txn_2515796,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-02-06
Txn_2369294,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-09-07
Txn_9444736,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-04-23
Txn_1993675,Cookie,3,1.0,3.0,Cash,Takeaway,2023-01-09
Txn_7754136,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-07-12
Txn_4873173,Coffee,5,2.0,10.0,Cash,Takeaway,2023-10-08
Txn_7221126,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-10-11
Txn_5079166,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-04-15
Txn_6419344,Juice,1,3.0,3.0,Cash,In-Store,2023-05-26
Txn_3669068,Cake,5,3.0,15.0,Cash,Takeaway,2023-01-17
Txn_9737509,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-11-27
Txn_8749404,Coffee,4,2.0,8.0,Digital Wallet,In-Store,2023-12-16
Txn_6411385,Salad,4,5.0,20.0,Cash,Takeaway,2023-06-06
Txn_4768744,Tea,5,1.5,7.5,Cash,In-Store,2023-05-14
Txn_5260646,Tea,4,1.5,6.0,Cash,Takeaway,2023-11-18
Txn_2393219,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-12-27
Txn_4544172,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-05-20
Txn_8661276,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-01-07
Txn_5974796,Sandwich,4,4.0,16.0,Cash,In-Store,2023-11-09
Txn_5452978,Salad,2,5.0,10.0,Cash,In-Store,2023-04-10
Txn_4887189,Smoothie,3,4.0,12.0,Cash,Takeaway,2023-07-19
Txn_7687146,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-12-02
Txn_9728414,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-01-11
Txn_7589318,Cake,4,3.0,12.0,Cash,In-Store,2023-09-21
Txn_8732269,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-01-11
Txn_3758250,Salad,3,5.0,15.0,Cash,In-Store,2023-09-08
Txn_8196921,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-05-19
Txn_3779320,Tea,4,1.5,6.0,Credit Card,In-Store,2023-03-27
Txn_9789876,Salad,4,5.0,20.0,Cash,Takeaway,2023-09-05
Txn_5992166,Juice,5,3.0,15.0,Cash,Takeaway,2023-10-01
Txn_6895165,Coffee,3,2.0,6.0,Credit Card,Takeaway,2023-02-18
Txn_6241505,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-11-20
Txn_4682737,Coffee,2,2.0,4.0,Cash,Takeaway,2023-02-03
Txn_9061471,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-07-13
Txn_8410979,Smoothie,3,4.0,12.0,Digital Wallet,In-Store,2023-05-02
Txn_8014289,Juice,5,3.0,15.0,Digital Wallet,In-Store,2023-12-04
Txn_2648236,Smoothie,2,4.0,8.0,Credit Card,In-Store,2023-09-10
Txn_5863650,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-08-09
Txn_1292476,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-09-07
Txn_5808749,Salad,1,5.0,5.0,Cash,Takeaway,2023-01-25
Txn_2168513,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-02-09
Txn_7248722,Cake,3,3.0,9.0,Cash,Takeaway,2023-04-06
Txn_1850339,Cookie,5,1.0,5.0,Cash,Takeaway,2023-01-17
Txn_4551353,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-08-17
Txn_6744096,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-11-15
Txn_5188843,Smoothie,2,4.0,8.0,Cash,In-Store,2023-02-06
Txn_4821343,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-09-16
Txn_8404563,Tea,1,1.5,1.5,Cash,In-Store,2023-01-22
Txn_8942133,Salad,3,5.0,15.0,Cash,Takeaway,2023-10-04
Txn_8359693,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-10-23
Txn_6963106,Sandwich,1,4.0,4.0,Cash,In-Store,2023-06-01
Txn_1899827,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-06-24
Txn_9157625,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-02-10
Txn_5433077,Cake,4,3.0,12.0,Cash,In-Store,2023-11-29
Txn_7954416,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-06-04
Txn_7421687,Coffee,5,2.0,10.0,Credit Card,In-Store,2023-11-18
Txn_1903825,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-04-01
Txn_4267136,Tea,1,1.5,1.5,Credit Card,In-Store,2023-08-02
Txn_7187140,Juice,2,3.0,6.0,Credit Card,In-Store,2023-05-25
Txn_7568175,Salad,1,5.0,5.0,Cash,In-Store,2023-11-06
Txn_8843061,Smoothie,1,4.0,4.0,Cash,Takeaway,2023-11-10
Txn_7079566,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-10-20
Txn_3937788,Smoothie,1,4.0,4.0,Cash,In-Store,2023-06-27
Txn_8343414,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-02-28
Txn_4801327,Cake,5,3.0,15.0,Cash,In-Store,2023-02-03
Txn_6025054,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-03-10
Txn_9929033,Coffee,2,2.0,4.0,Cash,Takeaway,2023-02-17
Txn_7495804,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-11-24
Txn_8183734,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-08-25
Txn_2785654,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-02-21
Txn_1121833,Coffee,4,2.0,8.0,Credit Card,In-Store,2023-03-16
Txn_1512159,Cake,2,3.0,6.0,Credit Card,In-Store,2023-11-25
Txn_4566950,Coffee,2,2.0,4.0,Cash,Takeaway,2023-09-29
Txn_3219378,Salad,3,5.0,15.0,Digital Wallet,In-Store,2023-12-04
Txn_6372515,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-11-22
Txn_4745933,Salad,1,5.0,5.0,Digital Wallet,In-Store,2023-11-05
Txn_6994245,Coffee,4,2.0,8.0,Digital Wallet,In-Store,2023-12-30
Txn_8103630,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-03-08
Txn_3252542,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-09-22
Txn_1283149,Salad,2,5.0,10.0,Credit Card,In-Store,2023-01-23
Txn_6822426,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-05-27
Txn_8210816,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-08-12
Txn_5896728,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-10-06
Txn_4407308,Tea,4,1.5,6.0,Digital Wallet,In-Store,2023-09-19
Txn_7710078,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-12-05
Txn_6016707,Juice,1,3.0,3.0,Cash,In-Store,2023-06-27
Txn_3377626,Cookie,5,1.0,5.0,Cash,In-Store,2023-07-23
Txn_4982165,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-04-12
Txn_1581562,Coffee,2,2.0,4.0,Cash,In-Store,2023-01-01
Txn_2716560,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-08-29
Txn_4141941,Coffee,2,2.0,4.0,Digital Wallet,In-Store,2023-05-18
Txn_5129701,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-11-09
Txn_7021592,Salad,4,5.0,20.0,Credit Card,In-Store,2023-07-01
Txn_5618631,Coffee,5,2.0,10.0,Credit Card,In-Store,2023-12-21
Txn_6496379,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-12-24
Txn_2386202,Salad,4,5.0,20.0,Cash,In-Store,2023-01-22
Txn_9190061,Salad,5,5.0,25.0,Cash,Takeaway,2023-06-14
Txn_2495471,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-10-22
Txn_7195393,Salad,2,5.0,10.0,Credit Card,In-Store,2023-01-24
Txn_8022892,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-08-07
Txn_4298189,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-10-13
Txn_3541304,Sandwich,3,4.0,12.0,Cash,In-Store,2023-04-22
Txn_3007866,Juice,4,3.0,12.0,Credit Card,In-Store,2023-04-14
Txn_2848421,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-08-07
Txn_3426338,Salad,1,5.0,5.0,Cash,In-Store,2023-07-31
Txn_6014389,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-07-21
Txn_7358729,Cookie,2,1.0,2.0,Cash,Takeaway,2023-02-25
Txn_9815521,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-05-26
Txn_1950187,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-04-13
Txn_5835004,Smoothie,5,4.0,20.0,Credit Card,In-Store,2023-04-14
Txn_2786231,Juice,1,3.0,3.0,Cash,Takeaway,2023-08-17
Txn_4262451,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-10-16
Txn_1231366,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-11-28
Txn_2713279,Cookie,4,1.0,4.0,Digital Wallet,In-Store,2023-02-12
Txn_4247602,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-07-13
Txn_6643922,Coffee,5,2.0,10.0,Digital Wallet,In-Store,2023-06-24
Txn_4728936,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-02-27
Txn_6386388,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-05-21
Txn_6377838,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-02-19
Txn_7719510,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-08-14
Txn_7908153,Cookie,3,1.0,3.0,Cash,In-Store,2023-01-19
Txn_5391160,Juice,2,3.0,6.0,Cash,In-Store,2023-03-09
Txn_1985223,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-09-21
Txn_2944460,Salad,1,5.0,5.0,Digital Wallet,In-Store,2023-04-16
Txn_2887257,Cookie,3,1.0,3.0,Credit Card,In-Store,2023-08-27
Txn_3986876,Cake,3,3.0,9.0,Cash,Takeaway,2023-11-06
Txn_4464373,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-04-22
Txn_8795794,Sandwich,3,4.0,12.0,Cash,In-Store,2023-02-13
Txn_7246683,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,2023-05-17
Txn_3691228,Cake,3,3.0,9.0,Cash,Takeaway,2023-10-26
Txn_8105705,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-10-17
Txn_5531648,Coffee,5,2.0,10.0,Cash,Takeaway,2023-01-23
Txn_9938977,Cake,5,3.0,15.0,Cash,In-Store,2023-12-18
Txn_3326626,Cake,2,3.0,6.0,Cash,Takeaway,2023-09-26
Txn_4843989,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-09-30
Txn_6606514,Juice,1,3.0,3.0,Credit Card,In-Store,2023-06-25
Txn_9438576,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-05-05
Txn_1875220,Tea,3,1.5,4.5,Cash,In-Store,2023-03-07
Txn_1899114,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-04-05
Txn_2625388,Coffee,5,2.0,10.0,Digital Wallet,In-Store,2023-02-09
Txn_7153665,Salad,5,5.0,25.0,Cash,In-Store,2023-07-31
Txn_9161256,Smoothie,2,4.0,8.0,Digital Wallet,In-Store,2023-01-01
Txn_1372003,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-10-13
Txn_2119809,Salad,5,5.0,25.0,Digital Wallet,In-Store,2023-04-21
Txn_5114283,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-05-28
Txn_8492074,Tea,3,1.5,4.5,Digital Wallet,In-Store,2023-11-12
Txn_1180397,Smoothie,3,4.0,12.0,Credit Card,Takeaway,2023-04-05
Txn_4747863,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-10-04
Txn_5127984,Sandwich,3,4.0,12.0,Cash,In-Store,2023-11-12
Txn_1196223,Juice,3,3.0,9.0,Digital Wallet,In-Store,2023-10-14
Txn_9639089,Juice,4,3.0,12.0,Credit Card,In-Store,2023-05-14
Txn_5401244,Salad,1,5.0,5.0,Credit Card,In-Store,2023-07-08
Txn_8365857,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-10-06
Txn_9349657,Cookie,2,1.0,2.0,Credit Card,In-Store,2023-03-14
Txn_1161606,Sandwich,5,4.0,20.0,Credit Card,Takeaway,2023-09-20
Txn_7565894,Salad,1,5.0,5.0,Cash,Takeaway,2023-07-15
Txn_9277276,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-09-15
Txn_1576076,Coffee,3,2.0,6.0,Cash,Takeaway,2023-10-07
Txn_4579086,Cake,2,3.0,6.0,Credit Card,In-Store,2023-07-20
Txn_3587916,Salad,3,5.0,15.0,Cash,In-Store,2023-07-09
Txn_9080521,Coffee,2,2.0,4.0,Credit Card,In-Store,2023-01-24
Txn_9648941,Coffee,2,2.0,4.0,Cash,Takeaway,2023-06-30
Txn_9989719,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-11-26
Txn_2264883,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-12-24
Txn_6862603,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-04-17
Txn_9852820,Salad,2,5.0,10.0,Credit Card,In-Store,2023-08-27
Txn_9531812,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-02-04
Txn_2119373,Salad,4,5.0,20.0,Credit Card,In-Store,2023-06-30
Txn_6803555,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-05-31
Txn_2086557,Smoothie,2,4.0,8.0,Cash,In-Store,2023-01-13
Txn_2539469,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-09-24
Txn_2764544,Juice,4,3.0,12.0,Cash,In-Store,2023-04-02
Txn_3116803,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-09-10
Txn_7403963,Sandwich,4,4.0,16.0,Cash,In-Store,2023-07-27
Txn_4966750,Cookie,3,1.0,3.0,Digital Wallet,In-Store,2023-12-24
Txn_7770188,Juice,5,3.0,15.0,Digital Wallet,In-Store,2023-10-28
Txn_1865302,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-08-16
Txn_4224423,Juice,3,3.0,9.0,Cash,Takeaway,2023-08-27
Txn_5719592,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-08-07
Txn_6121301,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-01-07
Txn_7514279,Salad,1,5.0,5.0,Credit Card,In-Store,2023-02-04
Txn_5153408,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-08-22
Txn_1209852,Cookie,2,1.0,2.0,Credit Card,In-Store,2023-11-18
Txn_4508067,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-03-19
Txn_1516961,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-11-01
Txn_3595118,Juice,2,3.0,6.0,Cash,In-Store,2023-02-03
Txn_4040941,Cookie,1,1.0,1.0,Cash,In-Store,2023-02-20
Txn_4183705,Tea,2,1.5,3.0,Credit Card,In-Store,2023-11-23
Txn_5151780,Salad,4,5.0,20.0,Cash,Takeaway,2023-06-24
Txn_8140360,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-05-05
Txn_7873479,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-03-18
Txn_6775304,Tea,4,1.5,6.0,Cash,In-Store,2023-03-08
Txn_3801966,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-01-14
Txn_2210925,Juice,4,3.0,12.0,Cash,In-Store,2023-07-06
Txn_7750963,Tea,4,1.5,6.0,Credit Card,In-Store,2023-06-09
Txn_8134280,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-01-29
Txn_2014042,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-10-27
Txn_7276478,Sandwich,5,4.0,20.0,Cash,Takeaway,2023-09-07
Txn_6036240,Cake,4,3.0,12.0,Credit Card,In-Store,2023-10-30
Txn_2882871,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-08-30
Txn_1047450,Coffee,2,2.0,4.0,Cash,In-Store,2023-11-19
Txn_9673685,Salad,1,5.0,5.0,Cash,In-Store,2023-12-11
Txn_3547569,Smoothie,4,4.0,16.0,Digital Wallet,In-Store,2023-08-04
Txn_2964982,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-04-15
Txn_5723229,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-06-23
Txn_1065721,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-12-06
Txn_8155446,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-12-20
Txn_2253852,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-08-26
Txn_6994752,Juice,4,3.0,12.0,Cash,Takeaway,2023-06-17
Txn_8260297,Salad,2,5.0,10.0,Cash,In-Store,2023-07-04
Txn_7152012,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-04-02
Txn_3645674,Tea,4,1.5,6.0,Cash,Takeaway,2023-07-18
Txn_4543793,Sandwich,2,4.0,8.0,Cash,In-Store,2023-10-12
Txn_3313534,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-01-05
Txn_4969431,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-04-11
Txn_2575331,Cookie,5,1.0,5.0,Cash,In-Store,2023-03-20
Txn_3544380,Juice,1,3.0,3.0,Credit Card,In-Store,2023-09-13
Txn_2104473,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-01
Txn_3819405,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-02-16
Txn_1696813,Cookie,3,1.0,3.0,Cash,In-Store,2023-04-02
Txn_1984774,Tea,3,1.5,4.5,Cash,Takeaway,2023-11-13
Txn_1057760,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-02-20
Txn_1728644,Coffee,1,2.0,2.0,Cash,Takeaway,2023-04-07
Txn_5201123,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-07-12
Txn_6172528,Smoothie,3,4.0,12.0,Credit Card,In-Store,2023-05-18
Txn_4146795,Tea,5,1.5,7.5,Cash,In-Store,2023-10-29
Txn_5018462,Smoothie,5,4.0,20.0,Cash,In-Store,2023-11-28
Txn_1417400,Cookie,2,1.0,2.0,Cash,In-Store,2023-03-20
Txn_4422898,Salad,2,5.0,10.0,Credit Card,In-Store,2023-04-20
Txn_3196388,Salad,3,5.0,15.0,Cash,In-Store,2023-03-04
Txn_6960031,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-04-25
Txn_8963106,Coffee,5,2.0,10.0,Cash,In-Store,2023-04-01
Txn_7875743,Cake,5,3.0,15.0,Cash,Takeaway,2023-04-17
Txn_1933315,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-09-29
Txn_4668931,Juice,3,3.0,9.0,Cash,In-Store,2023-07-09
Txn_2504703,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-01-09
Txn_3113428,Juice,2,3.0,6.0,Cash,In-Store,2023-10-30
Txn_9034955,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-09-07
Txn_3546303,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-09-11
Txn_7838802,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-11-20
Txn_6736326,Salad,2,5.0,10.0,Credit Card,In-Store,2023-04-14
Txn_9327861,Tea,5,1.5,7.5,Credit Card,In-Store,2023-07-17
Txn_3971440,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-10-22
Txn_8494583,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-11-29
Txn_8083377,Tea,4,1.5,6.0,Digital Wallet,In-Store,2023-01-06
Txn_8340038,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-07-15
Txn_2275799,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-10-04
Txn_1861717,Tea,2,1.5,3.0,Cash,In-Store,2023-11-10
Txn_3421079,Smoothie,1,4.0,4.0,Credit Card,In-Store,2023-12-18
Txn_4971607,Smoothie,5,4.0,20.0,Cash,In-Store,2023-03-30
Txn_6966241,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-04-13
Txn_5777164,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-02-07
Txn_3787234,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-03-15
Txn_8649416,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-09-21
Txn_4565080,Smoothie,4,4.0,16.0,Digital Wallet,In-Store,2023-09-28
Txn_8348710,Coffee,1,2.0,2.0,Cash,In-Store,2023-12-27
Txn_8495889,Cake,1,3.0,3.0,Cash,Takeaway,2023-06-26
Txn_7764175,Salad,3,5.0,15.0,Cash,In-Store,2023-09-02
Txn_8316135,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-11-06
Txn_7910956,Coffee,5,2.0,10.0,Digital Wallet,In-Store,2023-07-21
Txn_1142233,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-09-01
Txn_8532735,Coffee,2,2.0,4.0,Cash,Takeaway,2023-07-28
Txn_1697299,Smoothie,3,4.0,12.0,Cash,In-Store,2023-10-08
Txn_8445753,Tea,4,1.5,6.0,Cash,Takeaway,2023-04-07
Txn_6612143,Tea,5,1.5,7.5,Cash,In-Store,2023-11-07
Txn_3455103,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-04-22
Txn_4216294,Tea,4,1.5,6.0,Cash,In-Store,2023-10-19
Txn_4008135,Cookie,5,1.0,5.0,Cash,Takeaway,2023-11-25
Txn_5654331,Coffee,4,2.0,8.0,Cash,In-Store,2023-07-31
Txn_1213938,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-07-06
Txn_8482887,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-10-29
Txn_9548077,Tea,2,1.5,3.0,Cash,In-Store,2023-07-05
Txn_9185022,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-06-19
Txn_6841993,Juice,3,3.0,9.0,Cash,Takeaway,2023-09-15
Txn_9541057,Juice,4,3.0,12.0,Cash,In-Store,2023-04-24
Txn_2451247,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-02-14
Txn_6272908,Juice,3,3.0,9.0,Cash,Takeaway,2023-12-01
Txn_4048690,Cake,3,3.0,9.0,Cash,In-Store,2023-09-06
Txn_3919995,Tea,3,1.5,4.5,Cash,Takeaway,2023-01-26
Txn_3522385,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-03-19
Txn_9756401,Salad,3,5.0,15.0,Cash,In-Store,2023-02-04
Txn_7260110,Salad,5,5.0,25.0,Credit Card,In-Store,2023-03-07
Txn_1588687,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-08-22
Txn_3125699,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-02-05
Txn_5666369,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-07-17
Txn_4082099,Juice,2,3.0,6.0,Credit Card,In-Store,2023-06-01
Txn_8955306,Coffee,3,2.0,6.0,Credit Card,In-Store,2023-10-14
Txn_7851403,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-03-06
Txn_6403012,Juice,5,3.0,15.0,Cash,In-Store,2023-07-23
Txn_2294776,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-04-10
Txn_2556999,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-08-14
Txn_6564856,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-02-16
Txn_8732682,Salad,5,5.0,25.0,Credit Card,In-Store,2023-04-07
Txn_2875074,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-02-06
Txn_3587915,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-06-24
Txn_7226052,Sandwich,3,4.0,12.0,Cash,In-Store,2023-02-21
Txn_8112788,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-08-07
Txn_4179583,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-06-13
Txn_3787265,Salad,1,5.0,5.0,Credit Card,In-Store,2023-12-16
Txn_3577683,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-09-17
Txn_4940237,Cake,2,3.0,6.0,Cash,Takeaway,2023-08-03
Txn_8765822,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-03-22
Txn_3205813,Juice,3,3.0,9.0,Cash,In-Store,2023-04-25
Txn_1837764,Tea,3,1.5,4.5,Cash,In-Store,2023-07-30
Txn_1534763,Cookie,2,1.0,2.0,Cash,Takeaway,2023-09-17
Txn_4485458,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-12-08
Txn_3964550,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-06-09
Txn_4529101,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-09-17
Txn_5213761,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-08-18
Txn_9535721,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-08-03
Txn_2161372,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-12-17
Txn_7267366,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-06-02
Txn_5426507,Juice,2,3.0,6.0,Cash,Takeaway,2023-06-13
Txn_3855408,Cookie,1,1.0,1.0,Cash,Takeaway,2023-06-02
Txn_6992783,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-01-29
Txn_2785262,Salad,3,5.0,15.0,Cash,Takeaway,2023-08-30
Txn_4330643,Cookie,3,1.0,3.0,Cash,Takeaway,2023-05-15
Txn_5476485,Juice,2,3.0,6.0,Cash,In-Store,2023-01-07
Txn_2581559,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-03-25
Txn_5968921,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-10-10
Txn_6428404,Salad,2,5.0,10.0,Digital Wallet,In-Store,2023-02-06
Txn_1190402,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-12-01
Txn_6349424,Sandwich,5,4.0,20.0,Cash,Takeaway,2023-02-24
Txn_3851928,Juice,3,3.0,9.0,Credit Card,In-Store,2023-02-07
